,biennium,committee,name,isChair,isVice,X
1244,2005-06,"Senate Committee on Early Learning, K-12 & Higher Education",Marilyn Rasmussen,0,0,NA
1245,2005-06,"Senate Committee on Early Learning, K-12 & Higher Education",Phil Rockefeller,0,0,NA
1246,2005-06,"Senate Committee on Early Learning, K-12 & Higher Education",Mark Schoesler,0,0,NA
1247,2005-06,"Senate Committee on Early Learning, K-12 & Higher Education",Paull Shin,0,0,NA
1248,2005-06,"Senate Committee on Financial Institutions, Housing & Consumer Protection",Darlene Fairley,1,0,NA
1249,2005-06,"Senate Committee on Financial Institutions, Housing & Consumer Protection",Jean Berkey,0,1,NA
1250,2005-06,"Senate Committee on Financial Institutions, Housing & Consumer Protection",Don Benton,0,0,NA
1251,2005-06,"Senate Committee on Financial Institutions, Housing & Consumer Protection",Brad Benson,0,0,NA
1252,2005-06,"Senate Committee on Financial Institutions, Housing & Consumer Protection",Dale Brandland,0,0,NA
1253,2005-06,"Senate Committee on Financial Institutions, Housing & Consumer Protection",Jerome Delvin,0,0,NA
1254,2005-06,"Senate Committee on Financial Institutions, Housing & Consumer Protection",Bill Finkbeiner,0,0,NA
1255,2005-06,"Senate Committee on Financial Institutions, Housing & Consumer Protection",Rosa Franklin,0,0,NA
1256,2005-06,"Senate Committee on Financial Institutions, Housing & Consumer Protection",Karen Keiser,0,0,NA
1257,2005-06,"Senate Committee on Financial Institutions, Housing & Consumer Protection",Margarita Prentice,0,0,NA
1258,2005-06,"Senate Committee on Financial Institutions, Housing & Consumer Protection",Dave Schmidt,0,0,NA
1259,2005-06,"Senate Committee on Financial Institutions, Housing & Consumer Protection",Harriet Spanel,0,0,NA
1260,2005-06,Senate Committee on Government Operations & Elections,Jim Kastama,1,0,NA
1261,2005-06,Senate Committee on Government Operations & Elections,Jean Berkey,0,1,NA
1262,2005-06,Senate Committee on Government Operations & Elections,Pam Roach,0,0,NA
1263,2005-06,Senate Committee on Government Operations & Elections,Don Benton,0,0,NA
1264,2005-06,Senate Committee on Government Operations & Elections,Darlene Fairley,0,0,NA
1265,2005-06,Senate Committee on Government Operations & Elections,Mary Margaret Haugen,0,0,NA
1266,2005-06,Senate Committee on Government Operations & Elections,Adam Kline,0,0,NA
1267,2005-06,Senate Committee on Government Operations & Elections,Bob McCaslin,0,0,NA
1268,2005-06,Senate Committee on Government Operations & Elections,Joyce Mulliken,0,0,NA
1269,2005-06,Senate Committee on Government Operations & Elections,Craig Pridemore,0,0,NA
1270,2005-06,Senate Committee on Health & Long-Term Care,Karen Keiser,1,0,NA
1271,2005-06,Senate Committee on Health & Long-Term Care,Pat Thibaudeau,0,1,NA
1272,2005-06,Senate Committee on Health & Long-Term Care,Alex Deccio,0,0,NA
1273,2005-06,Senate Committee on Health & Long-Term Care,Brad Benson,0,0,NA
1274,2005-06,Senate Committee on Health & Long-Term Care,Dale Brandland,0,0,NA
1275,2005-06,Senate Committee on Health & Long-Term Care,Rosa Franklin,0,0,NA
1276,2005-06,Senate Committee on Health & Long-Term Care,Stephen Johnson,0,0,NA
1277,2005-06,Senate Committee on Health & Long-Term Care,Jim Kastama,0,0,NA
1278,2005-06,Senate Committee on Health & Long-Term Care,Adam Kline,0,0,NA
1279,2005-06,Senate Committee on Health & Long-Term Care,Linda Evans Parlette,0,0,NA
1280,2005-06,Senate Committee on Health & Long-Term Care,Erik Poulsen,0,0,NA
1281,2005-06,Senate Committee on Human Services & Corrections,James Hargrove,1,0,NA
1282,2005-06,Senate Committee on Human Services & Corrections,Debbie Regala,0,1,NA
1283,2005-06,Senate Committee on Human Services & Corrections,Val Stevens,0,0,NA
1284,2005-06,Senate Committee on Human Services & Corrections,Dale Brandland,0,0,NA
1285,2005-06,Senate Committee on Human Services & Corrections,Mike Carrell,0,0,NA
1286,2005-06,Senate Committee on Human Services & Corrections,Rosemary McAuliffe,0,0,NA
1287,2005-06,Senate Committee on Human Services & Corrections,Pat Thibaudeau,0,0,NA
1288,2005-06,Senate Committee on International Trade & Economic Development,Paull Shin,1,0,NA
1289,2005-06,Senate Committee on International Trade & Economic Development,Tim Sheldon,0,1,NA
1290,2005-06,Senate Committee on International Trade & Economic Development,Cheryl Pflug,0,0,NA
1291,2005-06,Senate Committee on International Trade & Economic Development,Mark Doumit,0,0,NA
1292,2005-06,Senate Committee on International Trade & Economic Development,Tracey Eide,0,0,NA
1293,2005-06,Senate Committee on International Trade & Economic Development,Pam Roach,0,0,NA
1294,2005-06,Senate Committee on International Trade & Economic Development,Joseph Zarelli,0,0,NA
1295,2005-06,Senate Committee on Judiciary,Adam Kline,1,0,NA
1296,2005-06,Senate Committee on Judiciary,Brian Weinstein,0,1,NA
1297,2005-06,Senate Committee on Judiciary,Stephen Johnson,0,0,NA
1298,2005-06,Senate Committee on Judiciary,Mike Carrell,0,0,NA
1299,2005-06,Senate Committee on Judiciary,Luke Esser,0,0,NA
1300,2005-06,Senate Committee on Judiciary,James Hargrove,0,0,NA
1301,2005-06,Senate Committee on Judiciary,Jeanne Kohl-Welles,0,0,NA
1302,2005-06,Senate Committee on Judiciary,Bob McCaslin,0,0,NA
1303,2005-06,Senate Committee on Judiciary,Marilyn Rasmussen,0,0,NA
1304,2005-06,Senate Committee on Judiciary,Pat Thibaudeau,0,0,NA
1305,2005-06,"Senate Committee on Labor, Commerce, Research & Development",Jeanne Kohl-Welles,1,0,NA
1306,2005-06,"Senate Committee on Labor, Commerce, Research & Development",Rosa Franklin,0,1,NA
1307,2005-06,"Senate Committee on Labor, Commerce, Research & Development",Linda Evans Parlette,0,0,NA
1308,2005-06,"Senate Committee on Labor, Commerce, Research & Development",Lisa Brown,0,0,NA
1309,2005-06,"Senate Committee on Labor, Commerce, Research & Development",Alex Deccio,0,0,NA
1310,2005-06,"Senate Committee on Labor, Commerce, Research & Development",Mike Hewitt,0,0,NA
1311,2005-06,"Senate Committee on Labor, Commerce, Research & Development",Jim Honeyford,0,0,NA
1312,2005-06,"Senate Committee on Labor, Commerce, Research & Development",Karen Keiser,0,0,NA
1313,2005-06,"Senate Committee on Labor, Commerce, Research & Development",Margarita Prentice,0,0,NA
1314,2005-06,"Senate Committee on Natural Resources, Ocean & Recreation",Ken Jacobsen,1,0,NA
1315,2005-06,"Senate Committee on Natural Resources, Ocean & Recreation",Mark Doumit,0,1,NA
1316,2005-06,"Senate Committee on Natural Resources, Ocean & Recreation",Bob Oke,0,0,NA
1317,2005-06,"Senate Committee on Natural Resources, Ocean & Recreation",Karen Fraser,0,0,NA
1318,2005-06,"Senate Committee on Natural Resources, Ocean & Recreation",James Hargrove,0,0,NA
1319,2005-06,"Senate Committee on Natural Resources, Ocean & Recreation",Bob Morton,0,0,NA
1320,2005-06,"Senate Committee on Natural Resources, Ocean & Recreation",Harriet Spanel,0,0,NA
1321,2005-06,"Senate Committee on Natural Resources, Ocean & Recreation",Val Stevens,0,0,NA
1322,2005-06,"Senate Committee on Natural Resources, Ocean & Recreation",Dan Swecker,0,0,NA
1323,2005-06,Senate Committee on Rules,Brad Owen,1,0,NA
1324,2005-06,Senate Committee on Rules,Rosa Franklin,0,1,NA
1325,2005-06,Senate Committee on Rules,Mike Hewitt,0,0,NA
1326,2005-06,Senate Committee on Rules,Lisa Brown,0,0,NA
1327,2005-06,Senate Committee on Rules,Mark Doumit,0,0,NA
1328,2005-06,Senate Committee on Rules,Tracey Eide,0,0,NA
1329,2005-06,Senate Committee on Rules,Luke Esser,0,0,NA
1330,2005-06,Senate Committee on Rules,Bill Finkbeiner,0,0,NA
1331,2005-06,Senate Committee on Rules,Karen Fraser,0,0,NA
1332,2005-06,Senate Committee on Rules,Mary Margaret Haugen,0,0,NA
1333,2005-06,Senate Committee on Rules,Jim Honeyford,0,0,NA
1334,2005-06,Senate Committee on Rules,Stephen Johnson,0,0,NA
1335,2005-06,Senate Committee on Rules,Adam Kline,0,0,NA
1336,2005-06,Senate Committee on Rules,Jeanne Kohl-Welles,0,0,NA
1337,2005-06,Senate Committee on Rules,Linda Evans Parlette,0,0,NA
1338,2005-06,Senate Committee on Rules,Debbie Regala,0,0,NA
1339,2005-06,Senate Committee on Rules,Harriet Spanel,0,0,NA
1340,2005-06,Senate Committee on Rules,Val Stevens,0,0,NA
1341,2005-06,Senate Committee on Rules,Pat Thibaudeau,0,0,NA
1342,2005-06,Senate Committee on Rules,Joseph Zarelli,0,0,NA
1343,2005-06,Senate Committee on Transportation,Mary Margaret Haugen,1,0,NA
1344,2005-06,Senate Committee on Transportation,Ken Jacobsen,0,1,NA
1345,2005-06,Senate Committee on Transportation,Erik Poulsen,0,1,NA
1346,2005-06,Senate Committee on Transportation,Brad Benson,0,0,NA
1347,2005-06,Senate Committee on Transportation,Don Benton,0,0,NA
1348,2005-06,Senate Committee on Transportation,Jean Berkey,0,0,NA
1349,2005-06,Senate Committee on Transportation,Luke Esser,0,0,NA
1350,2005-06,Senate Committee on Transportation,Bill Finkbeiner,0,0,NA
1351,2005-06,Senate Committee on Transportation,Jim Kastama,0,0,NA
1352,2005-06,Senate Committee on Transportation,Joyce Mulliken,0,0,NA
1353,2005-06,Senate Committee on Transportation,Bob Oke,0,0,NA
1354,2005-06,Senate Committee on Transportation,Tim Sheldon,0,0,NA
1355,2005-06,Senate Committee on Transportation,Harriet Spanel,0,0,NA
1356,2005-06,Senate Committee on Transportation,Dan Swecker,0,0,NA
1357,2005-06,Senate Committee on Transportation,Brian Weinstein,0,0,NA
1358,2005-06,"Senate Committee on Water, Energy & Environment",Erik Poulsen,1,0,NA
1359,2005-06,"Senate Committee on Water, Energy & Environment",Phil Rockefeller,0,1,NA
1360,2005-06,"Senate Committee on Water, Energy & Environment",Bob Morton,0,0,NA
1361,2005-06,"Senate Committee on Water, Energy & Environment",Jerome Delvin,0,0,NA
1362,2005-06,"Senate Committee on Water, Energy & Environment",Karen Fraser,0,0,NA
1363,2005-06,"Senate Committee on Water, Energy & Environment",Mike Hewitt,0,0,NA
1364,2005-06,"Senate Committee on Water, Energy & Environment",Jim Honeyford,0,0,NA
1365,2005-06,"Senate Committee on Water, Energy & Environment",Joyce Mulliken,0,0,NA
1366,2005-06,"Senate Committee on Water, Energy & Environment",Craig Pridemore,0,0,NA
1367,2005-06,"Senate Committee on Water, Energy & Environment",Debbie Regala,0,0,NA
1368,2005-06,Senate Committee on Ways & Means,Margarita Prentice,1,0,NA
1369,2005-06,Senate Committee on Ways & Means,Karen Fraser,0,1,NA
1370,2005-06,Senate Committee on Ways & Means,Mark Doumit,0,1,NA
1371,2005-06,Senate Committee on Ways & Means,Joseph Zarelli,0,0,NA
1372,2005-06,Senate Committee on Ways & Means,Dale Brandland,0,0,NA
1373,2005-06,Senate Committee on Ways & Means,Darlene Fairley,0,0,NA
1374,2005-06,Senate Committee on Ways & Means,Mike Hewitt,0,0,NA
1375,2005-06,Senate Committee on Ways & Means,Jeanne Kohl-Welles,0,0,NA
1376,2005-06,Senate Committee on Ways & Means,Linda Evans Parlette,0,0,NA
1377,2005-06,Senate Committee on Ways & Means,Cheryl Pflug,0,0,NA
1378,2005-06,Senate Committee on Ways & Means,Craig Pridemore,0,0,NA
1379,2005-06,Senate Committee on Ways & Means,Marilyn Rasmussen,0,0,NA
1380,2005-06,Senate Committee on Ways & Means,Debbie Regala,0,0,NA
1381,2005-06,Senate Committee on Ways & Means,Pam Roach,0,0,NA
1382,2005-06,Senate Committee on Ways & Means,Phil Rockefeller,0,0,NA
1383,2005-06,Senate Committee on Ways & Means,Mark Schoesler,0,0,NA
1384,2005-06,Senate Committee on Ways & Means,Pat Thibaudeau,0,0,NA
1385,2007-08,House Committee on Agriculture & Natural Resources,Brian Blake,0,1,NA
1386,2007-08,House Committee on Agriculture & Natural Resources,Joel Kretz,0,0,NA
1387,2007-08,House Committee on Agriculture & Natural Resources,Brian Sullivan,1,0,NA
1388,2007-08,House Committee on Agriculture & Natural Resources,Kevin Van De Wege,0,0,NA
1389,2007-08,House Committee on Agriculture & Natural Resources,Judy Warnick,0,0,NA
1390,2007-08,House Committee on Agriculture & Natural Resources,Mary Lou Dickerson,0,0,NA
1391,2007-08,House Committee on Agriculture & Natural Resources,"William ""Ike"" Eickmeyer",0,0,NA
1392,2007-08,House Committee on Agriculture & Natural Resources,Bill Grant,0,0,NA
1393,2007-08,House Committee on Agriculture & Natural Resources,Steve Hailey,0,0,NA
1394,2007-08,House Committee on Agriculture & Natural Resources,Ruth Kagi,0,0,NA
1395,2007-08,House Committee on Agriculture & Natural Resources,Dan Kristiansen,0,0,NA
1396,2007-08,House Committee on Agriculture & Natural Resources,Patricia Lantz,0,0,NA
1397,2007-08,House Committee on Agriculture & Natural Resources,Liz Loomis,0,0,NA
1398,2007-08,House Committee on Agriculture & Natural Resources,John McCoy,0,0,NA
1399,2007-08,House Committee on Agriculture & Natural Resources,Sharon Nelson,0,0,NA
1400,2007-08,House Committee on Agriculture & Natural Resources,Daniel Newhouse,0,0,NA
1401,2007-08,House Committee on Agriculture & Natural Resources,Ed Orcutt,0,0,NA
1402,2007-08,House Committee on Agriculture & Natural Resources,Chris Strow,0,0,NA
1403,2007-08,House Committee on Appropriations,Helen Sommers,1,0,NA
1404,2007-08,House Committee on Appropriations,Hans Dunshee,0,1,NA
1405,2007-08,House Committee on Appropriations,Gary Alexander,0,0,NA
1406,2007-08,House Committee on Appropriations,Barbara Bailey,0,0,NA
1407,2007-08,House Committee on Appropriations,Larry Haler,0,0,NA
1408,2007-08,House Committee on Appropriations,Glenn Anderson,0,0,NA
1409,2007-08,House Committee on Appropriations,David Buri,0,0,NA
1410,2007-08,House Committee on Appropriations,Bruce Chandler,0,0,NA
1411,2007-08,House Committee on Appropriations,Eileen Cody,0,0,NA
1412,2007-08,House Committee on Appropriations,Steve Conway,0,0,NA
1413,2007-08,House Committee on Appropriations,Jeannie Darneille,0,0,NA
1414,2007-08,House Committee on Appropriations,Jim Dunn,0,0,NA
1415,2007-08,House Committee on Appropriations,Mark Ericks,0,0,NA
1416,2007-08,House Committee on Appropriations,Bill Fromhold,0,0,NA
1417,2007-08,House Committee on Appropriations,Bill Grant,0,0,NA
1418,2007-08,House Committee on Appropriations,Tami Green,0,0,NA
1419,2007-08,House Committee on Appropriations,Kathy Haigh,0,0,NA
1420,2007-08,House Committee on Appropriations,Bill Hinkle,0,0,NA
1421,2007-08,House Committee on Appropriations,Sam Hunt,0,0,NA
1422,2007-08,House Committee on Appropriations,Ross Hunter,0,0,NA
1423,2007-08,House Committee on Appropriations,Ruth Kagi,0,0,NA
1424,2007-08,House Committee on Appropriations,Phyllis Kenney,0,0,NA
1425,2007-08,House Committee on Appropriations,Lynn Kessler,0,0,NA
1426,2007-08,House Committee on Appropriations,Joel Kretz,0,0,NA
1427,2007-08,House Committee on Appropriations,Kelli Linville,0,0,NA
1428,2007-08,House Committee on Appropriations,Joe McDermott,0,0,NA
1429,2007-08,House Committee on Appropriations,Joyce McDonald,0,0,NA
1430,2007-08,House Committee on Appropriations,Jim McIntire,0,0,NA
1431,2007-08,House Committee on Appropriations,Dawn Morrell,0,0,NA
1432,2007-08,House Committee on Appropriations,Eric Pettigrew,0,0,NA
1433,2007-08,House Committee on Appropriations,Skip Priest,0,0,NA
1434,2007-08,House Committee on Appropriations,Charles Ross,0,0,NA
1435,2007-08,House Committee on Appropriations,Joe Schmick,0,0,NA
1436,2007-08,House Committee on Appropriations,Shay Schual-Berke,0,0,NA
1437,2007-08,House Committee on Appropriations,Larry Seaquist,0,0,NA
1438,2007-08,House Committee on Appropriations,Pat Sullivan,0,0,NA
1439,2007-08,House Committee on Appropriations,Maureen Walsh,0,0,NA
1440,2007-08,House Committee on Appropriations Subcommittee on Education,Kathy Haigh,1,0,NA
1441,2007-08,House Committee on Appropriations Subcommittee on Education,Pat Sullivan,0,1,NA
1442,2007-08,House Committee on Appropriations Subcommittee on Education,Skip Priest,0,0,NA
1443,2007-08,House Committee on Appropriations Subcommittee on Education,Glenn Anderson,0,0,NA
1444,2007-08,House Committee on Appropriations Subcommittee on Education,Don Barlow,0,0,NA
1445,2007-08,House Committee on Appropriations Subcommittee on Education,David Buri,0,0,NA
1446,2007-08,House Committee on Appropriations Subcommittee on Education,Larry Crouse,0,0,NA
1447,2007-08,House Committee on Appropriations Subcommittee on Education,Jim Dunn,0,0,NA
1448,2007-08,House Committee on Appropriations Subcommittee on Education,Hans Dunshee,0,0,NA
1449,2007-08,House Committee on Appropriations Subcommittee on Education,Bill Fromhold,0,0,NA
1450,2007-08,House Committee on Appropriations Subcommittee on Education,Larry Haler,0,0,NA
1451,2007-08,House Committee on Appropriations Subcommittee on Education,Jaime Herrera,0,0,NA
1452,2007-08,House Committee on Appropriations Subcommittee on Education,Ross Hunter,0,0,NA
1453,2007-08,House Committee on Appropriations Subcommittee on Education,Fred Jarrett,0,0,NA
1454,2007-08,House Committee on Appropriations Subcommittee on Education,Ruth Kagi,0,0,NA
1455,2007-08,House Committee on Appropriations Subcommittee on Education,Phyllis Kenney,0,0,NA
1456,2007-08,House Committee on Appropriations Subcommittee on Education,Jim McCune,0,0,NA
1457,2007-08,House Committee on Appropriations Subcommittee on Education,Joe McDermott,0,0,NA
1458,2007-08,House Committee on Appropriations Subcommittee on Education,Timm Ormsby,0,0,NA
1459,2007-08,House Committee on Appropriations Subcommittee on Education,Dave Quall,0,0,NA
1460,2007-08,House Committee on Appropriations Subcommittee on Education,Larry Seaquist,0,0,NA
